Car.WheelSpd_FL,Car.WheelSpd_FR,Car.WheelSpd_RL,Car.WheelSpd_RR,Car.ax,Car.v,Time,,,,
C1,C1,C1,C1,C1,C1,C1,,,,
rad/s,rad/s,rad/s,rad/s,m/s^2,m/s,s,,,Dist,Time
104.5066223,104.5104675,104.5079727,104.5102997,-0.135697708,33.43251801,9.761,,,,
104.5024109,104.5062637,104.5037613,104.5060883,-0.135577381,33.43115997,9.771,,,,
104.4982071,104.5020599,104.4995499,104.5018768,-0.135453627,33.42980576,9.781,,,,
104.4940033,104.4978561,104.4953461,104.497673,-0.135326639,33.42845154,9.791,,,,
104.4898071,104.49366,104.4911423,104.4934769,-0.135196567,33.42709732,9.801,,,,
104.485611,104.4894638,104.4869461,104.4892807,-0.135063499,33.42574692,9.811,,,,
104.4814224,104.4852753,104.4827576,104.4850845,-0.134927526,33.42439651,9.821,,,,
104.4772339,104.4810944,104.478569,104.4809036,-0.134788752,33.42304993,9.831,,,,
104.473053,104.4769135,104.4743881,104.4767151,-0.134647206,33.42169952,9.841,,,,
104.4688721,104.4727402,104.4702072,104.4725418,-0.134502947,33.42035675,9.851,,,,
104.4646988,104.4685669,104.4660339,104.4683685,-0.134356037,33.41901016,9.861,,,,
104.4605331,104.4644012,104.4618607,104.4642029,-0.134206519,33.41766739,9.871,,,,
104.4563675,104.4602356,104.4577026,104.4600372,-0.134054408,33.41632462,9.881,,,,
104.4522095,104.4560852,104.453537,104.4558792,-0.133899748,33.41498566,9.891,,,,
104.4480591,104.4519348,104.4493866,104.4517288,-0.133742541,33.4136467,9.901,,,,
104.4439087,104.4477844,104.4452362,104.4475784,-0.133582801,33.41231155,9.911,,,,
104.4397659,104.4436417,104.4410934,104.4434433,-0.133420542,33.41097641,9.921,,,,
104.4356308,104.4395142,104.4369583,104.4393005,-0.13325575,33.40964127,9.931,,,,
104.4315033,104.435379,104.4328308,104.435173,-0.13308844,33.40830994,9.941,,,,
104.4273758,104.4312592,104.4287033,104.4310532,-0.132918567,33.40697861,9.951,,,,
104.4232559,104.4271393,104.4245834,104.4269333,-0.132746145,33.40565109,9.961,,,,
104.4191437,104.4230347,104.4204712,104.422821,-0.132571131,33.40432358,9.971,,,,
104.4150391,104.4189301,104.4163666,104.4187164,-0.132393539,33.40299988,9.981,,,,
104.4109421,104.4148331,104.4122696,104.4146194,-0.132213309,33.40167618,9.991,,,,
104.4068451,104.4107437,104.4081726,104.4105301,-0.132030457,33.40035629,10.001,,,,
104.4027634,104.4066544,104.4040909,104.4064407,-0.131844938,33.39903641,10.011,,,,
104.3986816,104.4025803,104.4000092,104.4023666,-0.131656736,33.39771652,10.021,,,,
104.3946075,104.3985062,104.3959351,104.3982925,-0.131465837,33.39640045,10.031,,,,
104.3905411,104.3944473,104.3918686,104.3942261,-0.131272242,33.3950882,10.041,,,,
104.3864822,104.3903885,104.3878098,104.3901672,-0.131075904,33.39377594,10.051,,,,
104.382431,104.3863373,104.3837585,104.386116,-0.130876839,33.3924675,10.061,,,,
104.3783875,104.3822937,104.3797073,104.3820724,-0.130675018,33.39115906,10.071,,,,
104.3743515,104.3782578,104.3756714,104.3780365,-0.13047047,33.38985062,10.081,,,,
104.3703232,104.3742294,104.3716431,104.3740082,-0.13026315,33.38854599,10.091,,,,
104.3662949,104.3702087,104.3676147,104.3699875,-0.130053088,33.38724518,10.101,,,,
104.3622818,104.3661957,104.3636017,104.3659744,-0.129840285,33.38594437,10.111,,,,
104.3582764,104.3621902,104.3595886,104.3619614,-0.129624754,33.38464737,10.121,,,,
104.3542709,104.3581924,104.3555908,104.3579636,-0.129406482,33.38335419,10.131,,,,
104.3502808,104.3542023,104.351593,104.3539734,-0.129185498,33.382061,10.141,,,,
104.3462982,104.3502197,104.3476105,104.3499832,-0.128961816,33.38076782,10.151,,,,
104.3423157,104.3462448,104.3436279,104.3460083,-0.128735468,33.37947845,10.161,,,,
104.3383484,104.3422775,104.3396606,104.342041,-0.128506452,33.3781929,10.171,,,,
104.3343887,104.3383179,104.3356934,104.3380737,-0.128274784,33.37691116,10.181,,,,
104.3304291,104.3343658,104.3317413,104.3341217,-0.128040507,33.37562943,10.191,,,,
104.3264847,104.3304214,104.3277893,104.3301773,-0.127803639,33.37434769,10.201,,,,
104.3225479,104.3264847,104.3238525,104.3262405,-0.127564192,33.37306976,10.211,,,,
104.3186188,104.3225632,104.3199234,104.3223114,-0.127322197,33.37179565,10.221,,,,
104.3146973,104.3186417,104.3159943,104.3183899,-0.127077669,33.37052536,10.231,,,,
104.3107834,104.3147278,104.3120804,104.314476,-0.126830652,33.36925507,10.241,,,,
104.3068771,104.3108292,104.3081741,104.3105698,-0.126581162,33.36798859,10.251,,,,
104.3029785,104.3069305,104.3042755,104.3066711,-0.126329213,33.36672211,10.261,,,,
104.2990875,104.3030472,104.3003845,104.3027802,-0.126074836,33.36545944,10.271,,,,
104.2952118,104.2991714,104.2965088,104.2989044,-0.125818044,33.36420059,10.281,,,,
104.2913361,104.2952957,104.2926331,104.2950287,-0.125558853,33.36294174,10.291,,,,
104.2874756,104.2914352,104.288765,104.2911682,-0.125297308,33.36169052,10.301,,,,
104.2836227,104.28759,104.2849121,104.2873154,-0.125033394,33.36043549,10.311,,,,
104.2797775,104.2837448,104.2810669,104.2834702,-0.124767155,33.35918808,10.321,,,,
104.2759399,104.2799072,104.2772293,104.2796326,-0.124498591,33.35794067,10.331,,,,
104.27211,104.2760849,104.2733994,104.2758102,-0.124227725,33.35669708,10.341,,,,
104.2682877,104.2722702,104.269577,104.2719879,-0.123954572,33.35545731,10.351,,,,
104.2644806,104.2684631,104.26577,104.2681808,-0.123679139,33.35421753,10.361,,,,
104.2606812,104.2646637,104.2619629,104.2643814,-0.123401441,33.35298157,10.371,,,,
104.2568893,104.2608795,104.2581711,104.2605896,-0.123121493,33.35174942,10.381,,,,
104.2531052,104.2570953,104.2543869,104.2568054,-0.122839294,33.35051727,10.391,,,,
104.2493362,104.2533264,104.250618,104.2530365,-0.122554869,33.34929276,10.401,,,,
104.2455673,104.2495651,104.2468491,104.2492752,-0.122268222,33.34806824,10.411,,,,
104.2418137,104.2458191,104.2430954,104.2455215,-0.121979356,33.34684372,10.421,,,,
104.2380753,104.2420731,104.2393494,104.2417755,-0.121688284,33.34562683,10.431,,,,
104.2343369,104.2383423,104.2356186,104.2380447,-0.121395022,33.34440994,10.441,,,,
104.2306137,104.2346191,104.2318878,104.2343216,-0.121099562,33.34319687,10.451,,,,
104.2268982,104.2309113,104.2281723,104.2306061,-0.120801933,33.34198761,10.461,,,,
104.2231903,104.227211,104.224472,104.2268982,-0.120502129,33.34078217,10.471,,,,
104.2194977,104.2235184,104.2207718,104.2232056,-0.120200165,33.33957672,10.481,,,,
104.2158127,104.2198334,104.2170868,104.2195206,-0.119896047,33.33837891,10.491,,,,
104.2121353,104.2161636,104.2134094,104.2158508,-0.119589791,33.33718109,10.501,,,,
104.2084732,104.2125015,104.2097473,104.2121811,-0.119281396,33.33598328,10.511,,,,
104.2048187,104.208847,104.2060928,104.2085266,-0.118970886,33.33479309,10.521,,,,
104.2011719,104.2052078,104.202446,104.2048874,-0.11865826,33.33360672,10.531,,,,
104.1975403,104.2015762,104.1988068,104.2012558,-0.118343532,33.33242035,10.541,,,,
104.1939163,104.1979599,104.1951828,104.1976318,-0.118026711,33.33123779,10.551,,,,
104.1903,104.1943436,104.1915741,104.1940155,-0.117707819,33.33005905,10.561,,,,
104.1866989,104.1907501,104.1879654,104.1904144,-0.117386855,33.32888412,10.571,,,,
104.1831055,104.1871567,104.1843719,104.1868286,-0.117063843,33.3277092,10.581,,,,
104.1795273,104.1835785,104.1807938,104.1832428,-0.116738796,33.3265419,10.591,,,,
104.1759567,104.1800156,104.1772232,104.1796722,-0.116411716,33.3253746,10.601,,,,
104.1723938,104.1764526,104.1736603,104.1761169,-0.116082624,33.32421112,10.611,,,,
104.1688461,104.1729126,104.170105,104.1725693,-0.115751535,33.32305145,10.621,,,,
104.1653061,104.1693726,104.1665726,104.1690292,-0.115418457,33.3218956,10.631,,,,
104.1617813,104.1658478,104.1630402,104.1655045,-0.115083411,33.32074356,10.641,,,,
104.1582642,104.1623383,104.159523,104.1619873,-0.114746414,33.31959534,10.651,,,,
104.1547546,104.1588364,104.1560135,104.1584854,-0.114407472,33.31844711,10.661,,,,
104.1512604,104.1553421,104.1525192,104.1549911,-0.114066601,33.31730652,10.671,,,,
104.1477814,104.1518631,104.1490402,104.1515121,-0.113723822,33.31616592,10.681,,,,
104.14431,104.1483917,104.1455612,104.1480408,-0.113379151,33.31502914,10.691,,,,
104.1408463,104.1449356,104.1421051,104.144577,-0.113032587,33.31389999,10.701,,,,
104.1373978,104.1414948,104.138649,104.1411285,-0.112684161,33.31277084,10.711,,,,
104.1339569,104.1380539,104.1352158,104.1376953,-0.112333886,33.31164551,10.721,,,,
104.1305313,104.1346359,104.1317825,104.1342697,-0.111981779,33.31052017,10.731,,,,
104.1271133,104.131218,104.1283722,104.1308517,-0.11162784,33.30940247,10.741,,,,
104.1237106,104.1278229,104.1249619,104.127449,-0.111272097,33.30828857,10.751,,,,
104.1203232,104.1244354,104.1215744,104.1240616,-0.110914551,33.3071785,10.761,,,,
104.1169357,104.1210556,104.118187,104.1206818,-0.110555224,33.30606842,10.771,,,,
104.1135712,104.117691,104.1148224,104.1173096,-0.110194132,33.30496597,10.781,,,,
104.1102142,104.1143341,104.1114578,104.1139526,-0.109831289,33.30386734,10.791,,,,
104.1068649,104.1109924,104.1081161,104.110611,-0.109466709,33.30276871,10.801,,,,
104.1035309,104.107666,104.1047821,104.1072769,-0.109100394,33.30167389,10.811,,,,
104.1002121,104.1043472,104.1014557,104.1039581,-0.108732373,33.3005867,10.821,,,,
104.0969009,104.1010361,104.0981445,104.100647,-0.108362652,33.29949951,10.831,,,,
104.093605,104.0977478,104.0948486,104.0973511,-0.107991248,33.29841995,10.841,,,,
104.0903168,104.0944672,104.0915604,104.0940704,-0.107618168,33.29734039,10.851,,,,
104.0870438,104.0911942,104.0882874,104.0907974,-0.107243426,33.29626465,10.861,,,,
104.0837784,104.0879364,104.085022,104.0875397,-0.106867045,33.29519272,10.871,,,,
104.0805283,104.0846863,104.0817719,104.0842896,-0.106489025,33.29412842,10.881,,,,
104.0772934,104.081459,104.078537,104.0810547,-0.106109388,33.29306412,10.891,,,,
104.0740662,104.0782318,104.0753098,104.0778275,-0.105728142,33.29200363,10.901,,,,
104.0708542,104.0750275,104.0720978,104.0746155,-0.105345301,33.29095078,10.911,,,,
104.0676575,104.0718307,104.0688934,104.0714188,-0.104960881,33.28989792,10.921,,,,
104.0644684,104.0686493,104.0657043,104.0682297,-0.104574896,33.28884888,10.931,,,,
104.0612946,104.0654755,104.0625305,104.0650558,-0.104187347,33.28780365,10.941,,,,
104.0581284,104.0623169,104.0593643,104.0618973,-0.103798263,33.28676605,10.951,,,,
104.0549774,104.059166,104.0562134,104.0587463,-0.103407644,33.28572845,10.961,,,,
104.0518417,104.0560379,104.0530777,104.0556107,-0.103015512,33.28469467,10.971,,,,
104.0487137,104.0529175,104.0499496,104.0524902,-0.102621876,33.28366852,10.981,,,,
104.0456009,104.0498047,104.0468369,104.0493774,-0.102226749,33.28264236,10.991,,,,
104.0425034,104.0467072,104.0437393,104.0462799,-0.101830147,33.28162384,11.001,,,,
104.0394211,104.0436249,104.0406494,104.0431976,-0.101432085,33.28060532,11.011,,,,
104.0363464,104.0405579,104.0375748,104.040123,-0.10103257,33.27959442,11.021,,,,
104.0332794,104.0374985,104.0345154,104.0370636,-0.100631617,33.27858353,11.031,,,,
104.0302353,104.0344543,104.0314636,104.0340118,-0.100229241,33.27758026,11.041,,,,
104.0271988,104.0314255,104.0284271,104.030983,-0.099825449,33.27658081,11.051,,,,
104.0241776,104.0284042,104.0254059,104.0279617,-0.099420272,33.27558136,11.061,,,,
104.0211639,104.0253983,104.0223923,104.0249557,-0.099013709,33.27458954,11.071,,,,
104.0181732,104.0224075,104.0194016,104.0219574,-0.098605774,33.27360153,11.081,,,,
104.0151901,104.0194321,104.0164108,104.0189743,-0.098196484,33.27261734,11.091,,,,
104.0122147,104.0164642,104.013443,104.0160065,-0.097785845,33.27163696,11.101,,,,
104.0092621,104.0135117,104.0104828,104.0130539,-0.097373888,33.2706604,11.111,,,,
104.0063171,104.0105743,104.0075378,104.0101089,-0.096960612,33.26968765,11.121,,,,
104.0033875,104.0076447,104.0046082,104.0071793,-0.096546032,33.26872253,11.131,,,,
104.0004654,104.0047302,104.0016937,104.0042648,-0.09613017,33.26775742,11.141,,,,
103.9975662,104.0018311,103.9987869,104.0013657,-0.095713034,33.26679993,11.151,,,,
103.9946747,103.9989471,103.9958954,103.9984741,-0.095294632,33.26584244,11.161,,,,
103.9917984,103.9960709,103.9930191,103.9955978,-0.094874986,33.26489258,11.171,,,,
103.9889297,103.9932175,103.9901505,103.9927368,-0.09445411,33.26394653,11.181,,,,
103.986084,103.9903717,103.9873047,103.9898911,-0.094032012,33.26300049,11.191,,,,
103.9832458,103.9875336,103.9844666,103.9870529,-0.093608707,33.26206207,11.201,,,,
103.980423,103.9847183,103.9816437,103.98423,-0.09318421,33.26112747,11.211,,,,
103.9776154,103.9819107,103.9788284,103.9814224,-0.092758536,33.2602005,11.221,,,,
103.9748154,103.9791183,103.9760361,103.9786301,-0.092331693,33.25927353,11.231,,,,
103.9720383,103.9763412,103.9732513,103.975853,-0.091903701,33.25835037,11.241,,,,
103.9692688,103.9735794,103.9704819,103.9730835,-0.09147457,33.25743484,11.251,,,,
103.9665146,103.9708252,103.9677277,103.9703293,-0.091044314,33.25652313,11.261,,,,
103.963768,103.9680939,103.9649887,103.9675903,-0.090612948,33.25561142,11.271,,,,
103.9610443,103.9653702,103.9622574,103.9648666,-0.090180479,33.25470734,11.281,,,,
103.9583282,103.9626617,103.9595413,103.9621506,-0.08974693,33.25381088,11.291,,,,
103.9556274,103.9599609,103.9568405,103.9594574,-0.089312308,33.25291443,11.301,,,,
103.9529419,103.957283,103.954155,103.9567719,-0.088876627,33.25202179,11.311,,,,
103.9502716,103.9546127,103.9514847,103.9541016,-0.088439904,33.25113678,11.321,,,,
103.9476089,103.9519577,103.948822,103.9514465,-0.088002153,33.25025177,11.331,,,,
103.9449692,103.9493179,103.9461823,103.9487991,-0.087563381,33.24937439,11.341,,,,
103.942337,103.9466934,103.9435501,103.9461746,-0.087123603,33.24850082,11.351,,,,
103.9397202,103.9440842,103.9409332,103.9435577,-0.086682834,33.24763107,11.361,,,,
103.9371185,103.9414825,103.9383316,103.9409561,-0.086241081,33.24676514,11.371,,,,
103.9345322,103.9389038,103.9357376,103.9383698,-0.085798368,33.24590683,11.381,,,,
103.9319534,103.9363327,103.9331665,103.9357986,-0.085354708,33.24504852,11.391,,,,
103.9293976,103.9337769,103.930603,103.9332428,-0.084910102,33.24419785,11.401,,,,
103.9268494,103.9312363,103.9280548,103.9307022,-0.084464572,33.24335098,11.411,,,,
103.9243164,103.9287109,103.9255219,103.9281693,-0.084018134,33.24250793,11.421,,,,
103.9217987,103.9261932,103.9230042,103.9256516,-0.083570793,33.2416687,11.431,,,,
103.9192963,103.9236984,103.9205017,103.9231491,-0.083122566,33.2408371,11.441,,,,
103.9168091,103.9212112,103.9180145,103.9206619,-0.082673468,33.24000549,11.451,,,,
103.9143372,103.9187469,103.915535,103.91819,-0.082223512,33.23918152,11.461,,,,
103.9118729,103.9162903,103.9130783,103.9157333,-0.081772715,33.23836136,11.471,,,,
103.9094315,103.9138489,103.9106293,103.9132919,-0.081321076,33.23754501,11.481,,,,
103.9069977,103.9114227,103.9081955,103.9108582,-0.080868617,33.2367363,11.491,,,,
103.9045792,103.9090042,103.905777,103.9084473,-0.080415361,33.23592758,11.501,,,,
103.9021759,103.9066086,103.9033737,103.906044,-0.0799613,33.2351265,11.511,,,,
103.8997879,103.9042282,103.9009857,103.903656,-0.079506464,33.23432922,11.521,,,,
103.8974152,103.9018555,103.898613,103.9012833,-0.079050861,33.23353577,11.531,,,,
103.89505,103.899498,103.8962555,103.8989258,-0.078594506,33.23274612,11.541,,,,
103.8927078,103.8971558,103.8939056,103.8965836,-0.078137405,33.23196411,11.551,,,,
103.8903732,103.8948364,103.891571,103.8942566,-0.077679582,33.2311821,11.561,,,,
103.8880615,103.8925247,103.8892593,103.8919373,-0.077221043,33.23040771,11.571,,,,
103.8857574,103.8902283,103.8869553,103.8896408,-0.076761797,33.22963715,11.581,,,,
103.8834686,103.8879395,103.8846664,103.887352,-0.076301865,33.22887421,11.591,,,,
103.8811951,103.8856735,103.8823929,103.8850861,-0.075841255,33.22811127,11.601,,,,
103.8789368,103.8834229,103.8801346,103.8828278,-0.07537999,33.22735596,11.611,,,,
103.8766937,103.8811798,103.8778915,103.8805847,-0.074918069,33.22660446,11.621,,,,
103.8744659,103.8789597,103.8756638,103.8783569,-0.074455515,33.22585678,11.631,,,,
103.8722534,103.8767471,103.8734436,103.8761444,-0.073992334,33.22511292,11.641,,,,
103.8700562,103.8745499,103.8712463,103.8739471,-0.073528543,33.22437668,11.651,,,,
103.8678665,103.8723755,103.8690567,103.8717651,-0.073064148,33.22364426,11.661,,,,
103.8656998,103.8702087,103.86689,103.8695984,-0.07259918,33.22291565,11.671,,,,
103.8635406,103.8680573,103.8647308,103.8674469,-0.072133631,33.22219086,11.681,,,,
103.8614044,103.865921,103.8625946,103.865303,-0.071667522,33.22146988,11.691,,,,
103.8592758,103.8638,103.860466,103.8631821,-0.07120087,33.22075653,11.701,,,,
103.8571625,103.8616943,103.8583527,103.8610687,-0.070733689,33.220047,11.711,,,,
103.8550644,103.8596039,103.8562546,103.8589783,-0.070265979,33.21934128,11.721,,,,
103.8529816,103.8575211,103.8541718,103.8568954,-0.069797762,33.21863937,11.731,,,,
103.850914,103.8554611,103.8521042,103.8548355,-0.069329053,33.2179451,11.741,,,,
103.8488617,103.8534164,103.8500519,103.8527832,-0.06885986,33.21725464,11.751,,,,
103.8468246,103.8513794,103.8480148,103.8507462,-0.068390198,33.21656799,11.761,,,,
103.8448029,103.8493652,103.8459854,103.8487244,-0.067920074,33.21588516,11.771,,,,
103.8427963,103.8473587,103.8439789,103.8467178,-0.06744951,33.21520615,11.781,,,,
103.8408051,103.8453751,103.8419876,103.8447266,-0.066978514,33.21453476,11.791,,,,
103.8388214,103.843399,103.840004,103.8427505,-0.066507094,33.21386719,11.801,,,,
103.8368607,103.8414383,103.8380432,103.8407898,-0.066035271,33.21320343,11.811,,,,
103.8349152,103.8394928,103.8360977,103.8388443,-0.065563053,33.2125473,11.821,,,,
103.8329773,103.8375702,103.8341599,103.8369141,-0.065090455,33.21189117,11.831,,,,
103.8310623,103.8356552,103.8322372,103.8349991,-0.064617485,33.21124268,11.841,,,,
103.829155,103.8337555,103.8303375,103.8330917,-0.064144157,33.21059799,11.851,,,,
103.8272629,103.831871,103.8284454,103.8312073,-0.063670486,33.20996094,11.861,,,,
103.8253937,103.8300018,103.8265686,103.8293381,-0.06319648,33.20932388,11.871,,,,
103.8235321,103.8281479,103.824707,103.8274765,-0.062722161,33.20869446,11.881,,,,
103.8216858,103.8263092,103.8228683,103.8256378,-0.062247533,33.20806885,11.891,,,,
103.8198547,103.8244858,103.8210373,103.8238068,-0.061772607,33.20745087,11.901,,,,
103.8180466,103.8226776,103.8192215,103.8219986,-0.061297402,33.20683289,11.911,,,,
103.816246,103.8208771,103.817421,103.8201981,-0.060821924,33.20622253,11.921,,,,
103.8144608,103.8190994,103.8156357,103.8184128,-0.06034619,33.205616,11.931,,,,
103.8126907,103.817337,103.8138657,103.8166504,-0.05987021,33.20501709,11.941,,,,
103.810936,103.8155823,103.8121109,103.8148956,-0.059393998,33.20441818,11.951,,,,
103.8091965,103.8138504,103.8103714,103.8131561,-0.058917563,33.2038269,11.961,,,,
103.8074722,103.8121338,103.8086395,103.8114319,-0.05844092,33.20323944,11.971,,,,
103.8057632,103.8104248,103.8069305,103.8097305,-0.057964079,33.20265961,11.981,,,,
103.8040619,103.8087387,103.8052368,103.8080368,-0.057487056,33.20207977,11.991,,,,
103.8023834,103.8070602,103.8035583,103.8063583,-0.057009857,33.20150757,12.001,,,,
103.8007202,103.8054047,103.8018875,103.8046951,-0.056532502,33.20093918,12.011,,,,
103.7990723,103.8037567,103.8002396,103.8030472,-0.056054994,33.20037842,12.021,,,,
103.7974319,103.802124,103.7986069,103.8014145,-0.055577353,33.19981766,12.031,,,,
103.7958145,103.8005142,103.7969818,103.7997971,-0.055099588,33.19926453,12.041,,,,
103.7942276,103.7989349,103.7953796,103.7981949,-0.054631814,33.19871521,12.051,,,,
103.7926407,103.797348,103.7937851,103.796608,-0.054148205,33.19816971,12.061,,,,
103.7910614,103.7957764,103.7922134,103.7950363,-0.053668246,33.19763184,12.071,,,,
103.789505,103.7942276,103.7906494,103.7934723,-0.05318854,33.19709778,12.081,,,,
103.7879639,103.7926865,103.7891083,103.7919312,-0.052709382,33.19656754,12.091,,,,
103.7864304,103.7911606,103.7875748,103.7904053,-0.05223069,33.19604111,12.101,,,,
103.7849121,103.78965,103.7860565,103.7888947,-0.05175231,33.19552231,12.111,,,,
103.6771545,103.6789169,103.6759262,103.6769104,-0.423632324,33.19404602,12.121,,,,
103.6733017,103.6733856,103.6737442,103.6737213,-0.434046298,33.18954086,12.131,,,,
103.655159,103.6553726,103.6570435,103.6569595,-0.437056661,33.18519592,12.141,,,,
103.6363144,103.6365585,103.6404572,103.640274,-0.446350277,33.18078232,12.151,,,,
103.6142807,103.6142731,103.6218719,103.6215515,-0.465129167,33.17623138,12.161,,,,
103.5877533,103.587265,103.6003799,103.599823,-0.496637493,33.17144394,12.171,,,,
103.5554047,103.5542831,103.5749435,103.5740891,-0.54351747,33.16627502,12.181,,,,
103.5161514,103.5141678,103.544632,103.543396,-0.607748449,33.16056442,12.191,,,,
103.4690704,103.4659424,103.5085983,103.5068741,-0.69064343,33.15413284,12.201,,,,
103.4132919,103.4087524,103.4660416,103.4636993,-0.792897165,33.14678574,12.211,,,,
103.348175,103.3419876,103.4162445,103.4131622,-0.914825976,33.13832855,12.221,,,,
103.2730789,103.2650223,103.3585358,103.3545456,-1.056223154,33.12856674,12.231,,,,
103.1876297,103.177475,103.2922363,103.2872314,-1.216593266,33.11730957,12.241,,,,
103.0914154,103.0789795,103.2167587,103.2106171,-1.395362854,33.10435867,12.251,,,,
102.9841309,102.9692459,103.1315689,103.1241608,-1.59167707,33.08954239,12.261,,,,
102.865509,102.8480377,103.0361481,103.0273285,-1.804366946,33.07268524,12.271,,,,
102.7353668,102.715126,102.9299927,102.9195099,-2.033075571,33.05362701,12.281,,,,
102.5936737,102.5703125,102.8125534,102.8003006,-2.276567698,33.0322113,12.291,,,,
102.440155,102.4131927,102.6834412,102.6690445,-2.533138037,33.00830078,12.301,,,,
102.2744598,102.2432404,102.5419388,102.5251389,-2.802486658,32.98176193,12.311,,,,
102.0960083,102.0601654,102.387558,102.3680344,-3.082773209,32.9524765,12.321,,,,
101.9040146,101.8634949,102.2194672,102.1972961,-3.372956991,32.92033768,12.331,,,,
101.6989212,101.6537628,102.037674,102.012825,-3.670917749,32.88525391,12.341,,,,
101.4808655,101.4311295,101.8423767,101.8147278,-3.971298695,32.8471756,12.351,,,,
101.2499542,101.1944199,101.6337509,101.6031265,-4.268678188,32.80609894,12.361,,,,
101.005928,100.9416809,101.4119415,101.3775482,-4.559325218,32.7620697,12.371,,,,
100.7461166,100.6704025,101.1767654,101.1378098,-4.838062763,32.71518707,12.381,,,,
100.4683762,100.3778305,100.9268036,100.88311,-5.103216171,32.66557312,12.391,,,,
100.1734238,100.0609741,100.6614532,100.6113281,-5.353957176,32.61336517,12.401,,,,
99.86274719,99.71231842,100.3772888,100.3176193,-5.582304955,32.55875397,12.411,,,,
99.53180695,99.32183075,100.0673218,99.99488068,-5.781297207,32.50198364,12.421,,,,
99.16686249,98.9213028,99.72783661,99.63800049,-5.948621273,32.44335175,12.431,,,,
98.76758575,98.5220108,99.35731506,99.244133,-6.075395584,32.38323593,12.441,,,,
98.36483765,98.12372589,98.95595551,98.83866119,-6.164705276,32.32203293,12.451,,,,
97.96712494,97.73404694,98.55384827,98.43913269,-6.224644184,32.26008987,12.461,,,,
97.57723236,97.3391571,98.15686035,98.0457077,-6.255680084,32.19768524,12.471,,,,
97.18182373,96.91536713,97.76539612,97.64855194,-6.246929169,32.13515854,12.481,,,,
96.77304077,96.4283371,97.36257172,97.22199249,-6.190574169,32.07294464,12.491,,,,
96.29588318,95.93003082,96.92948914,96.7490921,-6.102640629,32.01147461,12.501,,,,
95.79631805,95.44456482,96.4619751,96.24923706,-6.01989603,31.95089912,12.511,,,,
95.30770111,94.9719696,95.97036743,95.75587463,-5.948506832,31.89108467,12.521,,,,
94.831604,94.5039444,95.47805786,95.26979065,-5.866964817,31.83202553,12.531,,,,
94.36130524,94.04220581,94.99914551,94.79396057,-5.774188042,31.77384186,12.541,,,,
93.8993454,93.59673309,94.5271225,94.33333588,-5.713390827,31.71643257,12.551,,,,
93.4511261,93.15726471,94.0684433,93.87501526,-5.67206955,31.6595459,12.561,,,,
93.01334381,92.73201752,93.61705017,93.43655396,-5.62699604,31.60309219,12.571,,,,
92.58175659,92.31034088,93.17740631,93.00193024,-5.587426186,31.5470295,12.581,,,,
92.16221619,91.89904022,92.74398041,92.57390594,-5.552408695,31.49131775,12.591,,,,
91.7534256,91.49397278,92.31610107,92.15275574,-5.513782501,31.43595505,12.601,,,,
91.34682465,91.09803772,91.89286804,91.73839569,-5.481985569,31.38092613,12.611,,,,
90.95292664,90.71300507,91.4746933,91.33161926,-5.448754787,31.32620239,12.621,,,,
90.56593323,90.33469391,91.0727005,90.93175507,-5.424182892,31.2717514,12.631,,,,
90.18392944,89.96287537,90.69107056,90.53564453,-5.40285778,31.2175293,12.641,,,,
89.81693268,89.59819794,90.31245422,90.144104,-5.387414455,31.16347694,12.651,,,,
89.4525528,89.24127197,89.93505859,89.77577972,-5.376795292,31.10954666,12.661,,,,
89.09528351,88.88689423,89.55730438,89.41828918,-5.370860577,31.05569077,12.671,,,,
88.74104309,88.53877258,89.18645477,89.06354523,-5.368525982,31.00187302,12.681,,,,
88.39636993,88.21062469,88.83947754,88.70856476,-5.371206284,30.94805145,12.691,,,,
88.06510162,87.87252808,88.49477386,88.35475159,-5.377502441,30.89418602,12.701,,,,
87.73167419,87.55405426,88.15303802,88.00384521,-5.387402058,30.84024429,12.711,,,,
87.39756775,87.23930359,87.81475067,87.65665436,-5.398552895,30.78620148,12.721,,,,
87.0908432,86.91332245,87.48053741,87.31958771,-5.410372257,30.73204803,12.731,,,,
86.77928162,86.60881042,87.14663696,87.00748444,-5.425932884,30.67776489,12.741,,,,
86.46642303,86.31748962,86.81651306,86.70038605,-5.443516731,30.62332535,12.751,,,,
86.15791321,86.02560425,86.48979187,86.39634705,-5.463101864,30.56870842,12.761,,,,
85.85646057,85.73513031,86.16677856,86.09494019,-5.48412323,30.51389885,12.771,,,,
85.56344604,85.44668579,85.84812164,85.79665375,-5.506023407,30.45888519,12.781,,,,
85.2793808,85.16022491,85.53440094,85.50216675,-5.528028965,30.40366173,12.791,,,,
85.00405884,84.87605286,85.2259903,85.21200562,-5.551128864,30.34822464,12.801,,,,
84.73635101,84.59685516,84.92330933,84.92667389,-5.574736118,30.29256821,12.811,,,,
84.4747467,84.32302094,84.62674713,84.64651489,-5.597245693,30.23669434,12.821,,,,
84.21770477,84.05258942,84.33622742,84.37136078,-5.617772102,30.18061638,12.831,,,,
83.96348572,83.78310394,84.05104828,84.10044861,-5.635878563,30.12435722,12.841,,,,
83.71021271,83.51225281,83.77007294,83.83261871,-5.651281357,30.06794167,12.851,,,,
